Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Legler,1993,SG,26.0,UTA,3.0,0.0,5.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Tim Legler,1993,SG,26.0,DAL,30.0,0.0,630.0,104.0,238.0,0.437,22.0,65.0,0.338,82.0,173.0,0.474,0.483,57.0,71.0,0.803,25.0,33.0,58.0,46.0,24.0,6.0,28.0,63.0,287.0
Jim Les,1993,PG,29.0,SAC,73.0,0.0,881.0,110.0,259.0,0.425,66.0,154.0,0.429,44.0,105.0,0.419,0.552,42.0,50.0,0.84,20.0,69.0,89.0,169.0,40.0,7.0,48.0,81.0,328.0
Reggie Lewis,1993,SG,27.0,BOS,80.0,80.0,3144.0,663.0,1410.0,0.47,14.0,60.0,0.233,649.0,1350.0,0.481,0.475,326.0,376.0,0.867,88.0,259.0,347.0,298.0,118.0,77.0,133.0,248.0,1666.0
Marcus Liberty,1993,SF,24.0,DEN,78.0,32.0,1585.0,252.0,620.0,0.406,22.0,59.0,0.373,230.0,561.0,0.41,0.424,102.0,156.0,0.654,131.0,204.0,335.0,105.0,64.0,21.0,79.0,143.0,628.0
Todd Lichti,1993,SG,26.0,DEN,48.0,12.0,752.0,124.0,276.0,0.449,2.0,6.0,0.333,122.0,270.0,0.452,0.453,81.0,102.0,0.794,35.0,67.0,102.0,52.0,28.0,11.0,49.0,60.0,331.0
Alton Lister,1993,C,34.0,GSW,20.0,9.0,174.0,19.0,42.0,0.452,0.0,0.0,0.0,19.0,42.0,0.452,0.452,7.0,13.0,0.538,15.0,29.0,44.0,5.0,0.0,9.0,18.0,40.0,45.0
Brad Lohaus,1993,PF,28.0,MIL,80.0,24.0,1766.0,283.0,614.0,0.461,85.0,230.0,0.37,198.0,384.0,0.516,0.53,73.0,101.0,0.723,59.0,217.0,276.0,127.0,47.0,74.0,93.0,178.0,724.0
Grant Long,1993,PF,26.0,MIA,76.0,62.0,2728.0,397.0,847.0,0.469,6.0,26.0,0.231,391.0,821.0,0.476,0.472,261.0,341.0,0.765,197.0,371.0,568.0,182.0,104.0,31.0,133.0,264.0,1061.0
Luc Longley,1993,C,24.0,MIN,55.0,25.0,1045.0,133.0,292.0,0.455,0.0,0.0,0.0,133.0,292.0,0.455,0.455,53.0,74.0,0.716,71.0,169.0,240.0,51.0,47.0,77.0,88.0,169.0,319.0
Kevin Lynch,1993,SG,24.0,CHH,40.0,8.0,324.0,30.0,59.0,0.508,0.0,1.0,0.0,30.0,58.0,0.517,0.508,26.0,38.0,0.684,12.0,23.0,35.0,25.0,11.0,6.0,24.0,44.0,86.0
Sam Mack,1993,SF,22.0,SAS,40.0,0.0,267.0,47.0,118.0,0.398,3.0,22.0,0.136,44.0,96.0,0.458,0.411,45.0,58.0,0.776,18.0,30.0,48.0,15.0,14.0,5.0,22.0,44.0,142.0
Don MacLean,1993,PF,23.0,WSB,62.0,4.0,674.0,157.0,361.0,0.435,3.0,6.0,0.5,154.0,355.0,0.434,0.439,90.0,111.0,0.811,33.0,89.0,122.0,39.0,11.0,4.0,42.0,82.0,407.0
Mark Macon,1993,PG,23.0,DEN,48.0,27.0,1141.0,158.0,381.0,0.415,0.0,6.0,0.0,158.0,375.0,0.421,0.415,42.0,60.0,0.7,33.0,70.0,103.0,126.0,69.0,3.0,72.0,135.0,358.0
Rick Mahorn,1993,PF,34.0,NJN,74.0,9.0,1077.0,101.0,214.0,0.472,1.0,3.0,0.333,100.0,211.0,0.474,0.474,88.0,110.0,0.8,93.0,186.0,279.0,33.0,19.0,31.0,58.0,156.0,291.0
Dan Majerle,1993,SG,27.0,PHO,82.0,82.0,3199.0,509.0,1096.0,0.464,167.0,438.0,0.381,342.0,658.0,0.52,0.541,203.0,261.0,0.778,120.0,263.0,383.0,311.0,138.0,33.0,133.0,180.0,1388.0
Jeff Malone,1993,SG,31.0,UTA,79.0,59.0,2558.0,595.0,1205.0,0.494,3.0,9.0,0.333,592.0,1196.0,0.495,0.495,236.0,277.0,0.852,31.0,142.0,173.0,128.0,42.0,4.0,125.0,117.0,1429.0
Karl Malone*,1993,PF,29.0,UTA,82.0,82.0,3099.0,797.0,1443.0,0.552,4.0,20.0,0.2,793.0,1423.0,0.557,0.554,619.0,836.0,0.74,227.0,692.0,919.0,308.0,124.0,85.0,240.0,261.0,2217.0
Moses Malone*,1993,C,37.0,MIL,11.0,0.0,104.0,13.0,42.0,0.31,0.0,0.0,0.0,13.0,42.0,0.31,0.31,24.0,31.0,0.774,22.0,24.0,46.0,7.0,1.0,8.0,10.0,6.0,50.0
Danny Manning,1993,PF,26.0,LAC,79.0,77.0,2761.0,702.0,1379.0,0.509,8.0,30.0,0.267,694.0,1349.0,0.514,0.512,388.0,484.0,0.802,198.0,322.0,520.0,207.0,108.0,101.0,230.0,323.0,1800.0
Šarūnas Marčiulionis*,1993,SF,28.0,GSW,30.0,8.0,836.0,178.0,328.0,0.543,3.0,15.0,0.2,175.0,313.0,0.559,0.547,162.0,213.0,0.761,40.0,57.0,97.0,105.0,51.0,2.0,76.0,92.0,521.0
Anthony Mason,1993,PF,26.0,NYK,81.0,0.0,2482.0,316.0,629.0,0.502,0.0,0.0,0.0,316.0,629.0,0.502,0.502,199.0,292.0,0.682,231.0,409.0,640.0,170.0,43.0,19.0,137.0,240.0,831.0
Marlon Maxey,1993,PF,23.0,MIN,43.0,3.0,520.0,93.0,169.0,0.55,0.0,1.0,0.0,93.0,168.0,0.554,0.55,45.0,70.0,0.643,66.0,98.0,164.0,12.0,11.0,18.0,38.0,75.0,231.0
Vernon Maxwell,1993,SG,27.0,HOU,71.0,68.0,2251.0,349.0,858.0,0.407,120.0,361.0,0.332,229.0,497.0,0.461,0.477,164.0,228.0,0.719,29.0,192.0,221.0,297.0,86.0,8.0,140.0,124.0,982.0
Lee Mayberry,1993,PG,22.0,MIL,82.0,4.0,1503.0,171.0,375.0,0.456,43.0,110.0,0.391,128.0,265.0,0.483,0.513,39.0,68.0,0.574,26.0,92.0,118.0,273.0,59.0,7.0,85.0,148.0,424.0
Travis Mays,1993,PG,24.0,ATL,49.0,9.0,787.0,129.0,309.0,0.417,29.0,84.0,0.345,100.0,225.0,0.444,0.464,54.0,82.0,0.659,20.0,33.0,53.0,72.0,21.0,3.0,51.0,59.0,341.0
Bob McCann,1993,SF,28.0,MIN,79.0,7.0,1536.0,200.0,410.0,0.488,0.0,2.0,0.0,200.0,408.0,0.49,0.488,95.0,152.0,0.625,92.0,190.0,282.0,68.0,51.0,58.0,79.0,202.0,495.0
George McCloud,1993,SF,25.0,IND,78.0,21.0,1500.0,216.0,525.0,0.411,58.0,181.0,0.32,158.0,344.0,0.459,0.467,75.0,102.0,0.735,60.0,145.0,205.0,192.0,53.0,11.0,107.0,165.0,565.0
Rodney McCray,1993,SF,31.0,CHI,64.0,5.0,1019.0,92.0,204.0,0.451,2.0,5.0,0.4,90.0,199.0,0.452,0.456,36.0,52.0,0.692,53.0,105.0,158.0,81.0,12.0,15.0,53.0,99.0,222.0
Xavier McDaniel,1993,PF,29.0,BOS,82.0,27.0,2215.0,457.0,924.0,0.495,6.0,22.0,0.273,451.0,902.0,0.5,0.498,191.0,241.0,0.793,168.0,321.0,489.0,163.0,72.0,51.0,171.0,249.0,1111.0
Kevin McHale*,1993,PF,35.0,BOS,71.0,0.0,1656.0,298.0,649.0,0.459,2.0,18.0,0.111,296.0,631.0,0.469,0.461,164.0,195.0,0.841,95.0,263.0,358.0,73.0,16.0,59.0,92.0,126.0,762.0
Derrick McKey,1993,SF,26.0,SEA,77.0,68.0,2439.0,387.0,780.0,0.496,40.0,112.0,0.357,347.0,668.0,0.519,0.522,220.0,297.0,0.741,121.0,206.0,327.0,197.0,105.0,58.0,152.0,208.0,1034.0
Nate McMillan,1993,PG,28.0,SEA,73.0,25.0,1977.0,213.0,459.0,0.464,25.0,65.0,0.385,188.0,394.0,0.477,0.491,95.0,134.0,0.709,84.0,222.0,306.0,384.0,173.0,33.0,139.0,240.0,546.0
Oliver Miller,1993,C,22.0,PHO,56.0,1.0,1069.0,121.0,255.0,0.475,0.0,3.0,0.0,121.0,252.0,0.48,0.475,71.0,100.0,0.71,70.0,205.0,275.0,118.0,38.0,100.0,108.0,145.0,313.0
Reggie Miller*,1993,SG,27.0,IND,82.0,82.0,2954.0,571.0,1193.0,0.479,167.0,419.0,0.399,404.0,774.0,0.522,0.549,427.0,485.0,0.88,67.0,191.0,258.0,262.0,120.0,26.0,145.0,182.0,1736.0
Terry Mills,1993,PF,25.0,DET,81.0,46.0,2183.0,494.0,1072.0,0.461,10.0,36.0,0.278,484.0,1036.0,0.467,0.465,201.0,254.0,0.791,176.0,296.0,472.0,111.0,44.0,50.0,142.0,282.0,1199.0
Harold Miner,1993,SG,21.0,MIA,73.0,0.0,1383.0,292.0,615.0,0.475,3.0,9.0,0.333,289.0,606.0,0.477,0.477,163.0,214.0,0.762,74.0,73.0,147.0,73.0,34.0,8.0,92.0,130.0,750.0
Sam Mitchell,1993,SF,29.0,IND,81.0,1.0,1402.0,215.0,483.0,0.445,4.0,23.0,0.174,211.0,460.0,0.459,0.449,150.0,185.0,0.811,93.0,155.0,248.0,76.0,23.0,10.0,51.0,207.0,584.0
Tracy Moore,1993,SG,27.0,DAL,39.0,1.0,510.0,103.0,249.0,0.414,23.0,67.0,0.343,80.0,182.0,0.44,0.46,53.0,61.0,0.869,23.0,29.0,52.0,47.0,21.0,4.0,32.0,54.0,282.0
Chris Morris,1993,SF,27.0,NJN,77.0,57.0,2302.0,436.0,907.0,0.481,17.0,76.0,0.224,419.0,831.0,0.504,0.49,197.0,248.0,0.794,227.0,227.0,454.0,106.0,144.0,52.0,119.0,171.0,1086.0
Isaiah Morris,1993,SF,23.0,DET,25.0,0.0,102.0,26.0,57.0,0.456,0.0,0.0,0.0,26.0,57.0,0.456,0.456,3.0,4.0,0.75,6.0,6.0,12.0,4.0,3.0,1.0,8.0,14.0,55.0
Alonzo Mourning*,1993,C,22.0,CHH,78.0,78.0,2644.0,572.0,1119.0,0.511,0.0,3.0,0.0,572.0,1116.0,0.513,0.511,495.0,634.0,0.781,263.0,542.0,805.0,76.0,27.0,271.0,236.0,286.0,1639.0
Chris Mullin*,1993,SF,29.0,GSW,46.0,46.0,1902.0,474.0,930.0,0.51,60.0,133.0,0.451,414.0,797.0,0.519,0.542,183.0,226.0,0.81,42.0,190.0,232.0,166.0,68.0,41.0,139.0,76.0,1191.0
Eric Murdock,1993,PG,24.0,MIL,79.0,78.0,2437.0,438.0,936.0,0.468,31.0,119.0,0.261,407.0,817.0,0.498,0.485,231.0,296.0,0.78,95.0,189.0,284.0,603.0,174.0,7.0,207.0,177.0,1138.0
Tracy Murray,1993,SF,21.0,POR,48.0,14.0,495.0,108.0,260.0,0.415,21.0,70.0,0.3,87.0,190.0,0.458,0.456,35.0,40.0,0.875,40.0,43.0,83.0,11.0,8.0,5.0,31.0,59.0,272.0
Jerrod Mustaf,1993,PF,23.0,PHO,32.0,9.0,336.0,57.0,130.0,0.438,0.0,1.0,0.0,57.0,129.0,0.442,0.438,33.0,53.0,0.623,29.0,54.0,83.0,10.0,14.0,11.0,22.0,40.0,147.0
Dikembe Mutombo*,1993,C,26.0,DEN,82.0,82.0,3029.0,398.0,781.0,0.51,0.0,0.0,0.0,398.0,781.0,0.51,0.51,335.0,492.0,0.681,344.0,726.0,1070.0,147.0,43.0,287.0,216.0,284.0,1131.0
Larry Nance,1993,PF,33.0,CLE,77.0,77.0,2753.0,533.0,971.0,0.549,0.0,4.0,0.0,533.0,967.0,0.551,0.549,202.0,247.0,0.818,184.0,484.0,668.0,223.0,54.0,198.0,107.0,223.0,1268.0
Ed Nealy,1993,PF,32.0,TOT,41.0,4.0,308.0,26.0,69.0,0.377,8.0,27.0,0.296,18.0,42.0,0.429,0.435,9.0,12.0,0.75,12.0,52.0,64.0,15.0,12.0,2.0,7.0,41.0,69.0
Ed Nealy,1993,PF,32.0,GSW,30.0,4.0,229.0,16.0,46.0,0.348,7.0,22.0,0.318,9.0,24.0,0.375,0.424,7.0,10.0,0.7,8.0,40.0,48.0,13.0,9.0,1.0,5.0,35.0,46.0
Ed Nealy,1993,PF,32.0,CHI,11.0,0.0,79.0,10.0,23.0,0.435,1.0,5.0,0.2,9.0,18.0,0.5,0.457,2.0,2.0,1.0,4.0,12.0,16.0,2.0,3.0,1.0,2.0,6.0,23.0
Melvin Newbern,1993,SG,25.0,DET,33.0,1.0,311.0,42.0,113.0,0.372,1.0,8.0,0.125,41.0,105.0,0.39,0.376,34.0,60.0,0.567,19.0,18.0,37.0,57.0,23.0,1.0,32.0,42.0,119.0
Johnny Newman,1993,SF,29.0,CHH,64.0,27.0,1471.0,279.0,534.0,0.522,12.0,45.0,0.267,267.0,489.0,0.546,0.534,194.0,240.0,0.808,72.0,71.0,143.0,117.0,45.0,19.0,90.0,154.0,764.0
Ken Norman,1993,SF,28.0,LAC,76.0,71.0,2477.0,498.0,975.0,0.511,10.0,38.0,0.263,488.0,937.0,0.521,0.516,131.0,220.0,0.595,209.0,362.0,571.0,165.0,59.0,58.0,125.0,156.0,1137.0
Shaquille O'Neal*,1993,C,20.0,ORL,81.0,81.0,3071.0,733.0,1304.0,0.562,0.0,2.0,0.0,733.0,1302.0,0.563,0.562,427.0,721.0,0.592,342.0,780.0,1122.0,152.0,60.0,286.0,307.0,321.0,1893.0
Dan O'Sullivan,1993,C,24.0,TOT,6.0,0.0,17.0,3.0,5.0,0.6,0.0,0.0,0.0,3.0,5.0,0.6,0.6,3.0,4.0,0.75,2.0,4.0,6.0,1.0,1.0,0.0,0.0,4.0,9.0
Dan O'Sullivan,1993,C,24.0,NJN,3.0,0.0,10.0,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0
Dan O'Sullivan,1993,C,24.0,MIL,3.0,0.0,7.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,3.0,4.0,0.75,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0
Charles Oakley,1993,PF,29.0,NYK,82.0,82.0,2230.0,219.0,431.0,0.508,0.0,1.0,0.0,219.0,430.0,0.509,0.508,127.0,176.0,0.722,288.0,420.0,708.0,126.0,85.0,15.0,124.0,289.0,565.0
Alan Ogg,1993,C,25.0,TOT,6.0,0.0,29.0,5.0,13.0,0.385,0.0,0.0,0.0,5.0,13.0,0.385,0.385,3.0,4.0,0.75,3.0,7.0,10.0,4.0,1.0,3.0,3.0,6.0,13.0
Alan Ogg,1993,C,25.0,MIL,3.0,0.0,26.0,3.0,9.0,0.333,0.0,0.0,0.0,3.0,9.0,0.333,0.333,2.0,2.0,1.0,1.0,5.0,6.0,4.0,1.0,3.0,3.0,6.0,8.0
Alan Ogg,1993,C,25.0,WSB,3.0,0.0,3.0,2.0,4.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,0.5,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
Hakeem Olajuwon*,1993,C,30.0,HOU,82.0,82.0,3242.0,848.0,1603.0,0.529,0.0,8.0,0.0,848.0,1595.0,0.532,0.529,444.0,570.0,0.779,283.0,785.0,1068.0,291.0,150.0,342.0,262.0,305.0,2140.0
Matt Othick,1993,PG,23.0,SAS,4.0,0.0,39.0,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,1.0,0.8,0.0,2.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,4.0,7.0,8.0
Doug Overton,1993,PG,23.0,WSB,45.0,13.0,990.0,152.0,323.0,0.471,3.0,13.0,0.231,149.0,310.0,0.481,0.475,59.0,81.0,0.728,25.0,81.0,106.0,157.0,31.0,6.0,72.0,81.0,366.0
Billy Owens,1993,PF,23.0,GSW,37.0,37.0,1201.0,247.0,493.0,0.501,1.0,11.0,0.091,246.0,482.0,0.51,0.502,117.0,183.0,0.639,108.0,156.0,264.0,144.0,35.0,28.0,106.0,105.0,612.0
Robert Pack,1993,PG,23.0,DEN,77.0,1.0,1579.0,285.0,606.0,0.47,1.0,8.0,0.125,284.0,598.0,0.475,0.471,239.0,311.0,0.768,52.0,108.0,160.0,335.0,81.0,10.0,185.0,182.0,810.0
Gerald Paddio,1993,SF,27.0,SEA,41.0,3.0,307.0,71.0,159.0,0.447,2.0,8.0,0.25,69.0,151.0,0.457,0.453,14.0,21.0,0.667,17.0,33.0,50.0,33.0,14.0,6.0,16.0,24.0,158.0
Walter Palmer,1993,C,24.0,DAL,20.0,0.0,124.0,27.0,57.0,0.474,0.0,0.0,0.0,27.0,57.0,0.474,0.474,6.0,9.0,0.667,12.0,32.0,44.0,5.0,1.0,5.0,10.0,29.0,60.0
Robert Parish*,1993,C,39.0,BOS,79.0,79.0,2146.0,416.0,777.0,0.535,0.0,0.0,0.0,416.0,777.0,0.535,0.535,162.0,235.0,0.689,246.0,494.0,740.0,61.0,57.0,107.0,120.0,201.0,994.0
John Paxson,1993,PG,32.0,CHI,59.0,8.0,1030.0,105.0,233.0,0.451,19.0,41.0,0.463,86.0,192.0,0.448,0.491,17.0,20.0,0.85,9.0,39.0,48.0,136.0,38.0,2.0,31.0,99.0,246.0
Kenny Payne,1993,SF,26.0,PHI,13.0,0.0,154.0,38.0,90.0,0.422,4.0,18.0,0.222,34.0,72.0,0.472,0.444,4.0,4.0,1.0,4.0,20.0,24.0,18.0,5.0,2.0,7.0,15.0,84.0
Gary Payton*,1993,PG,24.0,SEA,82.0,78.0,2548.0,476.0,963.0,0.494,7.0,34.0,0.206,469.0,929.0,0.505,0.498,151.0,196.0,0.77,95.0,186.0,281.0,399.0,177.0,21.0,148.0,250.0,1110.0
Anthony Peeler,1993,SG,23.0,LAL,77.0,11.0,1656.0,297.0,634.0,0.468,46.0,118.0,0.39,251.0,516.0,0.486,0.505,162.0,206.0,0.786,64.0,115.0,179.0,166.0,60.0,14.0,123.0,193.0,802.0
Will Perdue,1993,C,27.0,CHI,72.0,16.0,998.0,137.0,246.0,0.557,0.0,1.0,0.0,137.0,245.0,0.559,0.557,67.0,111.0,0.604,103.0,184.0,287.0,74.0,22.0,47.0,74.0,139.0,341.0
Sam Perkins,1993,PF,31.0,TOT,79.0,62.0,2351.0,381.0,799.0,0.477,24.0,71.0,0.338,357.0,728.0,0.49,0.492,250.0,305.0,0.82,163.0,361.0,524.0,156.0,60.0,82.0,108.0,225.0,1036.0
Sam Perkins,1993,PF,31.0,LAL,49.0,49.0,1589.0,242.0,527.0,0.459,5.0,29.0,0.172,237.0,498.0,0.476,0.464,184.0,222.0,0.829,111.0,268.0,379.0,128.0,40.0,51.0,76.0,139.0,673.0
Sam Perkins,1993,PF,31.0,SEA,30.0,13.0,762.0,139.0,272.0,0.511,19.0,42.0,0.452,120.0,230.0,0.522,0.546,66.0,83.0,0.795,52.0,93.0,145.0,28.0,20.0,31.0,32.0,86.0,363.0
Tim Perry,1993,PF,27.0,PHI,81.0,51.0,2104.0,287.0,613.0,0.468,10.0,49.0,0.204,277.0,564.0,0.491,0.476,147.0,207.0,0.71,154.0,255.0,409.0,126.0,40.0,91.0,123.0,159.0,731.0
Chuck Person,1993,SF,28.0,MIN,78.0,75.0,2985.0,541.0,1248.0,0.433,118.0,332.0,0.355,423.0,916.0,0.462,0.481,109.0,168.0,0.649,98.0,335.0,433.0,343.0,67.0,30.0,219.0,198.0,1309.0
Dražen Petrović*,1993,SG,28.0,NJN,70.0,67.0,2660.0,587.0,1134.0,0.518,75.0,167.0,0.449,512.0,967.0,0.529,0.551,315.0,362.0,0.87,42.0,148.0,190.0,247.0,94.0,13.0,204.0,237.0,1564.0
Bobby Phills,1993,SG,23.0,CLE,31.0,0.0,139.0,38.0,82.0,0.463,2.0,5.0,0.4,36.0,77.0,0.468,0.476,15.0,25.0,0.6,6.0,11.0,17.0,10.0,10.0,2.0,18.0,19.0,93.0
Ricky Pierce,1993,SG,33.0,SEA,77.0,72.0,2218.0,524.0,1071.0,0.489,42.0,113.0,0.372,482.0,958.0,0.503,0.509,313.0,352.0,0.889,58.0,134.0,192.0,220.0,100.0,7.0,160.0,167.0,1403.0
Ed Pinckney,1993,PF,29.0,BOS,7.0,5.0,151.0,10.0,24.0,0.417,0.0,0.0,0.0,10.0,24.0,0.417,0.417,12.0,13.0,0.923,14.0,29.0,43.0,1.0,4.0,7.0,8.0,13.0,32.0
Scottie Pippen*,1993,SF,27.0,CHI,81.0,81.0,3123.0,628.0,1327.0,0.473,22.0,93.0,0.237,606.0,1234.0,0.491,0.482,232.0,350.0,0.663,203.0,418.0,621.0,507.0,173.0,73.0,246.0,219.0,1510.0
Gary Plummer,1993,PF,30.0,DEN,60.0,0.0,737.0,106.0,228.0,0.465,0.0,3.0,0.0,106.0,225.0,0.471,0.465,69.0,95.0,0.726,53.0,120.0,173.0,40.0,14.0,11.0,78.0,141.0,281.0
Olden Polynice,1993,C,28.0,DET,67.0,18.0,1299.0,210.0,429.0,0.49,0.0,1.0,0.0,210.0,428.0,0.491,0.49,66.0,142.0,0.465,181.0,237.0,418.0,29.0,31.0,21.0,54.0,126.0,486.0
Terry Porter,1993,PG,29.0,POR,81.0,81.0,2883.0,503.0,1108.0,0.454,143.0,345.0,0.414,360.0,763.0,0.472,0.519,327.0,388.0,0.843,58.0,258.0,316.0,419.0,101.0,10.0,199.0,122.0,1476.0
Paul Pressey,1993,SG,34.0,GSW,18.0,0.0,268.0,29.0,66.0,0.439,0.0,4.0,0.0,29.0,62.0,0.468,0.439,21.0,27.0,0.778,8.0,23.0,31.0,30.0,11.0,5.0,23.0,36.0,79.0
Brent Price,1993,PG,24.0,WSB,68.0,9.0,859.0,100.0,279.0,0.358,8.0,48.0,0.167,92.0,231.0,0.398,0.373,54.0,68.0,0.794,28.0,75.0,103.0,154.0,56.0,3.0,85.0,90.0,262.0
Mark Price,1993,PG,28.0,CLE,75.0,74.0,2380.0,477.0,986.0,0.484,122.0,293.0,0.416,355.0,693.0,0.512,0.546,289.0,305.0,0.948,37.0,164.0,201.0,602.0,89.0,11.0,196.0,105.0,1365.0
Anthony Pullard,1993,PF,26.0,MIL,8.0,0.0,37.0,8.0,18.0,0.444,0.0,0.0,0.0,8.0,18.0,0.444,0.444,1.0,3.0,0.333,2.0,6.0,8.0,2.0,2.0,2.0,5.0,5.0,17.0
Kurt Rambis,1993,PF,34.0,TOT,72.0,1.0,822.0,67.0,129.0,0.519,0.0,2.0,0.0,67.0,127.0,0.528,0.519,43.0,65.0,0.662,77.0,150.0,227.0,53.0,43.0,18.0,42.0,122.0,177.0
Kurt Rambis,1993,PF,34.0,PHO,5.0,0.0,41.0,4.0,7.0,0.571,0.0,0.0,0.0,4.0,7.0,0.571,0.571,1.0,2.0,0.5,2.0,4.0,6.0,1.0,3.0,0.0,6.0,3.0,9.0
Kurt Rambis,1993,PF,34.0,SAC,67.0,1.0,781.0,63.0,122.0,0.516,0.0,2.0,0.0,63.0,120.0,0.525,0.516,42.0,63.0,0.667,75.0,146.0,221.0,52.0,40.0,18.0,36.0,119.0,168.0
Mark Randall,1993,PF,25.0,TOT,37.0,0.0,248.0,40.0,80.0,0.5,1.0,8.0,0.125,39.0,72.0,0.542,0.506,16.0,26.0,0.615,27.0,28.0,55.0,11.0,4.0,2.0,17.0,33.0,97.0
Mark Randall,1993,PF,25.0,MIN,2.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Mark Randall,1993,PF,25.0,DET,35.0,0.0,240.0,40.0,79.0,0.506,1.0,7.0,0.143,39.0,72.0,0.542,0.513,16.0,26.0,0.615,27.0,28.0,55.0,10.0,4.0,2.0,16.0,32.0,97.0
Blair Rasmussen,1993,C,30.0,ATL,22.0,6.0,283.0,30.0,80.0,0.375,2.0,6.0,0.333,28.0,74.0,0.378,0.388,9.0,13.0,0.692,20.0,35.0,55.0,5.0,5.0,10.0,12.0,61.0,71.0
J.R. Reid,1993,PF,24.0,TOT,83.0,25.0,1887.0,283.0,595.0,0.476,0.0,5.0,0.0,283.0,590.0,0.48,0.476,214.0,280.0,0.764,120.0,336.0,456.0,80.0,47.0,31.0,125.0,266.0,780.0
J.R. Reid,1993,PF,24.0,CHH,17.0,1.0,295.0,42.0,98.0,0.429,0.0,1.0,0.0,42.0,97.0,0.433,0.429,43.0,58.0,0.741,20.0,50.0,70.0,24.0,11.0,5.0,24.0,49.0,127.0
J.R. Reid,1993,PF,24.0,SAS,66.0,24.0,1592.0,241.0,497.0,0.485,0.0,4.0,0.0,241.0,493.0,0.489,0.485,171.0,222.0,0.77,100.0,286.0,386.0,56.0,36.0,26.0,101.0,217.0,653.0
Glen Rice,1993,SF,25.0,MIA,82.0,82.0,3082.0,582.0,1324.0,0.44,148.0,386.0,0.383,434.0,938.0,0.463,0.495,242.0,295.0,0.82,92.0,332.0,424.0,180.0,92.0,25.0,157.0,201.0,1554.0
Pooh Richardson,1993,PG,26.0,IND,74.0,73.0,2396.0,337.0,703.0,0.479,3.0,29.0,0.103,334.0,674.0,0.496,0.482,92.0,124.0,0.742,63.0,204.0,267.0,573.0,94.0,12.0,167.0,132.0,769.0
Mitch Richmond*,1993,SG,27.0,SAC,45.0,45.0,1728.0,371.0,782.0,0.474,48.0,130.0,0.369,323.0,652.0,0.495,0.505,197.0,233.0,0.845,18.0,136.0,154.0,221.0,53.0,9.0,130.0,137.0,987.0
Doc Rivers,1993,PG,31.0,NYK,77.0,45.0,1886.0,216.0,494.0,0.437,39.0,123.0,0.317,177.0,371.0,0.477,0.477,133.0,162.0,0.821,26.0,166.0,192.0,405.0,123.0,9.0,114.0,215.0,604.0
Fred Roberts,1993,C,32.0,MIL,79.0,5.0,1488.0,226.0,428.0,0.528,12.0,29.0,0.414,214.0,399.0,0.536,0.542,135.0,169.0,0.799,91.0,146.0,237.0,118.0,57.0,27.0,67.0,138.0,599.0
Stanley Roberts,1993,C,22.0,LAC,77.0,76.0,1816.0,375.0,711.0,0.527,0.0,0.0,0.0,375.0,711.0,0.527,0.527,120.0,246.0,0.488,181.0,297.0,478.0,59.0,34.0,141.0,121.0,332.0,870.0
Alvin Robertson,1993,SG,30.0,TOT,69.0,54.0,2006.0,247.0,539.0,0.458,40.0,122.0,0.328,207.0,417.0,0.496,0.495,84.0,128.0,0.656,107.0,162.0,269.0,263.0,155.0,18.0,133.0,218.0,618.0
Alvin Robertson,1993,SG,30.0,MIL,39.0,32.0,1065.0,139.0,290.0,0.479,17.0,55.0,0.309,122.0,235.0,0.519,0.509,44.0,70.0,0.629,47.0,90.0,137.0,156.0,90.0,9.0,77.0,120.0,339.0
Alvin Robertson,1993,SG,30.0,DET,30.0,22.0,941.0,108.0,249.0,0.434,23.0,67.0,0.343,85.0,182.0,0.467,0.48,40.0,58.0,0.69,60.0,72.0,132.0,107.0,65.0,9.0,56.0,98.0,279.0
Clifford Robinson,1993,PF,26.0,POR,82.0,12.0,2575.0,632.0,1336.0,0.473,19.0,77.0,0.247,613.0,1259.0,0.487,0.48,287.0,416.0,0.69,165.0,377.0,542.0,182.0,98.0,163.0,173.0,287.0,1570.0
